,GLC_CHEM_mu=0.11_V,GLC_CHEM_mu=0.11_V,GLC_CHEM_mu=0.12_S,GLC_CHEM_mu=0.12_S,GLC_CHEM_mu=0.20_S,GLC_CHEM_mu=0.20_S,GLC_CHEM_mu=0.21_P,GLC_CHEM_mu=0.21_P,GLC_CHEM_mu=0.21_V,GLC_CHEM_mu=0.21_V,GLC_CHEM_mu=0.22_P,GLC_CHEM_mu=0.22_P,GLC_CHEM_mu=0.26_P,GLC_CHEM_mu=0.26_P,GAL_BATCH_mu=0.26_S,GAL_BATCH_mu=0.26_S,ACE_BATCH_mu=0.3_S,ACE_BATCH_mu=0.3_S,GLC_CHEM_mu=0.31_P,GLC_CHEM_mu=0.31_P,GLC_CHEM_mu=0.31_V,GLC_CHEM_mu=0.31_V,GLC_CHEM_mu=0.35_S,GLC_CHEM_mu=0.35_S,GLC_CHEM_mu=0.36_P,GLC_CHEM_mu=0.36_P,PYR_BATCH_mu=0.40_S,PYR_BATCH_mu=0.40_S,GLC_CHEM_mu=0.40_V,GLC_CHEM_mu=0.40_V,GLC_CHEM_mu=0.41_P,GLC_CHEM_mu=0.41_P,FUM_BATCH_mu=0.42_S,FUM_BATCH_mu=0.42_S,SUCC_BATCH_mu=0.44_S,SUCC_BATCH_mu=0.44_S,GLC_CHEM_mu=0.46_P,GLC_CHEM_mu=0.46_P,GAM_BATCH_mu=0.46_S,GAM_BATCH_mu=0.46_S,GLYC_BATCH_mu=0.47_S,GLYC_BATCH_mu=0.47_S,MAN_BATCH_mu=0.47_S,MAN_BATCH_mu=0.47_S,GLC_CHEM_mu=0.49_V,GLC_CHEM_mu=0.49_V,GLC_CHEM_mu=0.50_S,GLC_CHEM_mu=0.50_S,GLC_CHEM_mu=0.51_replicate1_P,GLC_CHEM_mu=0.51_replicate1_P,GLC_CHEM_mu=0.51_replicate2_P,GLC_CHEM_mu=0.51_replicate2_P,GLC+SALTS_BATCH_mu=0.55_S,GLC+SALTS_BATCH_mu=0.55_S,XYL_BATCH_mu=0.55_S,XYL_BATCH_mu=0.55_S,FUM_BATCH_mu=0.55_H,FUM_BATCH_mu=0.55_H,GLC_BATCH_mu=0.58_S,GLC_BATCH_mu=0.58_S,GLC_BATCH_mu=0.6_H,GLC_BATCH_mu=0.6_H,GLC@pH6_BATCH_mu=0.63_S,GLC@pH6_BATCH_mu=0.63_S,FRU_BATCH_mu=0.65_S,FRU_BATCH_mu=0.65_S,GLC@42deg_BATCH_mu=0.66_S,GLC@42deg_BATCH_mu=0.66_S,GLC_BATCH_mu=0.67_S,GLC_BATCH_mu=0.67_S,GLC_BATCH_mu=1.03_S,GLC_BATCH_mu=1.03_S
,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum,maximum,minimum
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACOAD7f,0.0046460330133046629,0.0,0.0049764053327763427,0.0,0.0076193838881691298,0.0,0.0079497562074155106,0.0,0.0079497562074155106,0.0,0.0082801285268727307,0.0,0.0096016178044457529,0.0,0.010372850400628473,0.0,0.018401184809484189,0.0,0.011253479401036727,0.0,0.011253479401036727,0.0,0.01257496867891017,0.0,0.012905340998261808,0.0,0.017069887136936152,0.0,0.014226830276231948,0.0,0.014557202595654673,0.0,0.01750663159005365,0.0,0.018957832600008617,0.0,0.016209064192880152,0.0,0.014944414463188529,0.0,0.016702997432083311,0.0,0.01673453422222268,0.0,0.017200181150494882,0.0,0.01753055346994925,0.0,0.017860925789425025,0.0,0.017860925789425025,0.0,0.019182415067056723,0.0,0.020741287691492197,0.0,0.022582967171912344,0.0,0.020173532025122259,0.0,0.020834276664619327,0.0,0.021825393622406538,0.0,0.022425097625586976,0.0,0.022816510580066396,0.0,0.023146882899806206,0.0,0.035040286398813743,0.0
DHNPA2r_reverse,0.0046460330133466258,0.0,0.0049764053327879375,0.0,0.007619383888164845,0.0,0.0079497562074277509,0.0,0.0079497562074277509,0.0,0.0082801285268696082,0.0,0.0096016178043994201,0.0,0.010372850400644531,0.0,0.018401184809451257,0.0,0.011253479401250602,0.0,0.011253479401250602,0.0,0.012574968678897977,0.0,0.012905340998281939,0.0,0.017069887136911727,0.0,0.014226830276191092,0.0,0.014557202595657258,0.0,0.017506631590772353,0.0,0.018957832600053175,0.0,0.016209064192897582,0.0,0.014944414462906914,0.0,0.016702997432072098,0.0,0.016734534222208455,0.0,0.017200181150497349,0.0,0.017530553469939245,0.0,0.01786092578938285,0.0,0.01786092578938285,0.0,0.019182415067052309,0.0,0.020741287691467911,0.0,0.022582967171892072,0.0,0.020173532025094986,0.0,0.020834276664621679,0.0,0.021825393622416308,0.0,0.022425097625571173,0.0,0.022816510580046665,0.0,0.023146882899810022,0.0,0.035040286398848743,0.0
CYTDt2rpp_reverse,0.0046460330133425544,0.0,0.0049764053327853823,0.0,0.0076193838881702695,0.0,0.0079497562074203141,0.0,0.0079497562074203141,0.0,0.008280128526870623,0.0,0.0096016178044042513,0.0,0.01037285040058805,-7.5730646901217133e-29,0.018401184809464004,0.0,0.011253479401215802,0.0,0.011253479401215802,0.0,0.012574968678917491,0.0,0.01290534099827296,0.0,0.017069887136910902,-1.0097419586828951e-28,0.014226830276203974,0.0,0.014557202595654677,0.0,0.017506631590763041,2.1457016622011521e-28,0.01895783260004931,0.0,0.016209064192885148,0.0,0.014944414462903653,-2.6505726415425997e-28,0.016702997432081226,4.7962743037437518e-28,0.016734534222233172,0.0,0.017200181150504448,0.0,0.017530553469943484,0.0,0.017860925789392551,0.0,0.017860925789392551,0.0,0.019182415067059144,0.0,0.020741287691487229,1.0097419586828951e-28,0.022582967171908285,0.0,0.020173532025121128,0.0,0.020834276664633136,0.0,0.021825393622415593,0.0,0.022425097625568137,0.0,0.022816510580040375,0.0,0.023146882899816545,0.0,0.035040286398843046,3.0292258760486853e-28
3OAS80,0.00030752848959568111,-1.2955633626050543e-18,0.00032939958370910733,0.0,0.00050436833660893077,-5.5223507365436009e-50,0.00052623943071932453,0.0,0.00052623943071932453,0.0,0.00054811052482196159,1.3360240925306037e-29,0.00063559490124486103,-7.2525706880762334e-30,0.00063885481279929749,0.0,0.0012031565235076174,0.0,0.0007449503718131177,-1.2932456545068126e-29,0.0007449503718131177,-1.2932456545068126e-29,0.0008324347482421803,0.0,0.0008543058423262969,1.6993972495035482e-29,0.00077507022239003357,0.0,0.00094179021882546347,0.0,0.00096366131294056993,0.0,0.0011641310175579938,0.0,0.0012399063590821274,1.3201094210807869e-29,0.0010730167834786023,-3.1416732217816785e-32,0.0008696767196571106,-6.3108872417680944e-30,0.0010244766529985522,1.2627937459358228e-29,0.00093801662364306358,0.0,0.001138630065725008,7.2426040006140295e-30,0.0011605011598794744,6.6806657910904437e-30,0.00118237225401368,-1.9066706449433635e-30,0.00118237225401368,-1.9066706449433635e-30,0.0012698566304980246,2.8653062714429029e-30,0.0012140972622715625,0.0,0.0015017022618326551,0.0,0.0013354699128057764,0.0,0.0013792121010260804,-6.8409031624634618e-30,0.0014448253832854397,2.7792709841463323e-29,0.0012647598872605748,0.0,0.0015104386656514869,-1.88457059883152e-30,0.0015323097597567264,-1.7502851334591199e-30,0.0023196691477588125,1.6700310308233962e-30
GLYtex,0.0046460330133406783,0.0,0.0049764053327835626,0.0,0.0076193838881714734,0.0,0.0079497562074209022,0.0,0.0079497562074209022,0.0,0.0082801285268689923,0.0,0.0096016178044063868,0.0,0.010372850400636733,0.0,0.018401184809480456,0.0,0.011253479401213058,0.0,0.011253479401213058,0.0,0.01257496867891205,0.0,0.01290534099827559,0.0,0.017069887136912966,0.0,0.014226830276205022,0.0,0.014557202595656328,0.0,0.01750663159076524,0.0,0.018957832600048859,0.0,0.016209064192895001,0.0,0.014944414462904008,0.0,0.016702997432086118,0.0,0.016734534222231128,0.0,0.017200181150494674,0.0,0.017530553469936726,0.0,0.017860925789386632,0.0,0.017860925789386632,0.0,0.019182415067060629,0.0,0.020741287691475648,0.0,0.022582967171918582,0.0,0.020173532025121673,0.0,0.020834276664641452,0.0,0.021825393622424038,0.0,0.02242509762556269,0.0,0.022816510580044903,0.0,0.023146882899804409,0.0,0.035040286398854585,0.0
SELtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALAALAD,0.0012514567039359084,0.0,0.0013404458808584071,0.0,0.0020523592965210357,0.0,0.00214134847332219,0.0,0.00214134847332219,0.0,0.0022303376503961234,0.0,0.0025862943580635864,0.0,0.0027064564351706906,0.0,0.0039151457041800919,0.0,0.0030312402428118519,0.0,0.0030312402428118519,0.0,0.0033871969506334963,0.0,0.0034761861273507463,0.0,0.0045679979665507403,0.0,0.0038321428355753643,0.0,0.0039211320123099013,0.0,0.004363971932771697,0.0,0.0046528361993627186,0.0,0.004366077897082596,0.0,0.0042245694594173809,0.0,0.0045098093065732911,0.0,0.0045691561016529894,0.0,0.0046330454276324725,0.0,0.004722034604730742,0.0,0.0048110237816466617,0.0,0.0048110237816466617,0.0,0.005166980489598876,0.0,0.0054527844515040213,0.0,0.005629377323908437,0.0,0.0054339480201031631,0.0,0.0056119263743393977,0.0,0.0058788939049673463,0.0,0.006157921544737553,0.0,0.0061458614359690793,0.0,0.0062348506126604468,0.0,0.009438460982788506,0.0
EX_pydxn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DADK,0.0046460330133393825,0.0,0.0049764053327836675,0.0,0.0076193838881657028,0.0,0.0079497562074154638,0.0,0.0079497562074154638,0.0,0.0082801285268634152,0.0,0.0096016178044244713,0.0,0.010372850400941682,0.0,0.018401184809475023,0.0,0.011253479401289001,0.0,0.011253479401289001,0.0,0.012574968678914928,0.0,0.012905340997976409,0.0,0.017069887136906197,0.0,0.01422683027620023,0.0,0.014557202595656188,0.0,0.0175066315907795,0.0,0.018957832600007045,0.0,0.016209064192889772,0.0,0.014944414462894327,0.0,0.016702997432386554,0.0,0.016734534222220928,0.0,0.017200181150488443,0.0,0.017530553469932916,0.0,0.017860925789410877,0.0,0.017860925789410877,0.0,0.019182415067059824,0.0,0.020741287691472175,0.0,0.022582967171915169,0.0,0.020173532025695176,0.0,0.020834276664629146,0.0,0.021825393622421092,0.0,0.022425097625548975,0.0,0.022816510579430564,0.0,0.023146882899134372,0.0,0.035040286398747844,0.0
2AGPE140tipp,0.00034068069758096212,0.0,0.00036490598227050902,0.0,0.00055870825942871971,0.0,0.00058293354407385487,0.0,0.00058293354407385487,0.0,0.00060715882870745162,-1.480831470112402e-29,0.00070405996732126892,0.0,0.00074102931877188696,0.0,0.0011085051090246221,0.0,0.000825186390537711,0.0,0.000825186390537711,0.0,0.00092208752921122111,0.0,0.00094631281379099156,0.0,0.0012450205590126963,0.0,0.0010432139524537485,0.0,0.0010674392370879314,0.0,0.001204456253515713,8.8746851837363828e-30,0.001287598456930482,0.0,0.0011885656603402557,6.7678622693225758e-30,0.0011397074900556124,2.7930606425481449e-29,0.0012271589949544965,0.0,0.0012407439645596059,0.0,0.0012612415142455918,0.0,0.0012854667988977388,0.0,0.0013096920835120682,0.0,0.0013096920835120682,0.0,0.0014065932222376075,0.0,0.0014909569860300496,-2.1829260361662686e-29,0.0015537081414419192,0.0,0.0014792690760421889,0.0,0.0015277196454309815,0.0,0.0016003954993135815,0.0,0.0016703983333588507,7.6174381160403952e-30,0.0016730713533121186,0.0,0.0016972966379254115,0.0,0.0025694068853874884,0.0
LPLIPAL2ATG141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPLIPAL2ATG140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DADA,0.00058326032335523793,0.0,0.00062473507515739589,0.0,0.00095653308913656344,0.0,0.00099800784084801424,0.0,0.00099800784084801424,0.0,0.0010394825926280261,0.0,0.0012053815995490308,0.0,0.001262550657398792,0.0,0.0022440469280203754,0.0,0.0014127553582988929,0.0,0.0014127553582988929,0.0,0.0015786543652779586,0.0,0.001620129116979364,0.0,0.0018246292861621135,0.0,0.0017860281241578459,0.0,0.0018275028758795813,0.0,0.0021851528545895542,0.0,0.0023478738661286591,0.0,0.0020348766346414589,0.0,0.0017904203025948954,0.0,0.0020360312896226347,0.0,0.0019680451859872623,0.0,0.0021593008897728971,0.0,0.0022007756415928057,0.0,0.00224225039339021,0.0,0.00224225039339021,0.0,0.0024081494004301747,0.0,0.0024751687730067743,0.0,0.0028187738415051547,0.0,0.0025325736555562085,0.0,0.002615523159100042,0.0,0.0027399474142176688,0.0,0.0026453789285583993,0.0,0.0028643716694338635,0.0,0.0029058464212869529,0.0,0.0043989374843353734,0.0
ALAALAr,0.0073170530133409763,0.0026710200000000001,0.0078902453327764892,0.00291384,0.01247578388817192,0.0048564000000000003,0.013048976207379373,0.0050992199999999998,0.013048976207379373,0.0050992199999999998,0.013622168526868187,0.0053420400000000002,0.01591493780447932,0.0063133199999999999,0.016686170400588635,0.0063133199999999999,0.025685784809472412,0.0072846000000000004,0.018780899401371211,0.0075274199999999999,0.018780899401371211,0.0075274199999999999,0.021073668678908423,0.0084986999999999997,0.021646860998259507,0.0087415200000000009,0.026782687136930453,0.0097128000000000006,0.023939630276228564,0.0097127999999999989,0.024512822595656458,0.0099556200000000001,0.027705071590771718,0.010198440000000001,0.029641912600055612,0.01068408,0.027378784192914007,0.011169719999999999,0.026114134462806016,0.011169720000000001,0.028115537432085908,0.011412539999999999,0.028147074222269218,0.011412540000000001,0.029098361150496205,0.01189818,0.029671553469929363,0.012140999999999999,0.0302447457894282,0.01238382,0.0302447457894282,0.01238382,0.032537515067069818,0.013355100000000002,0.034096387691479157,0.013355100000000002,0.035938067171924278,0.0133551,0.034257092025123635,0.014083559999999998,0.035403476664629258,0.014569200000000001,0.037123053622181101,0.015297660000000001,0.038208397625594914,0.015783299999999997,0.03884263058004668,0.016026120000000001,0.039415822899807877,0.016268939999999999,0.060050746398844682,0.025010460000000002
EX_fe2_e_reverse,0.0063540030133388209,0.00017873744584347628,0.0068396453327788133,0.00021310768445807014,0.010724783888171193,0.00048806959422438003,0.011210426207420684,0.00052243983294791353,0.011210426207420684,0.00052243983294791353,0.011696068526868298,0.00055681007167899957,0.013638637804402449,0.00069429102658857291,0.014409870400631686,0.00063353987155364438,0.022238814809656865,0.0,0.016066849401081367,0.00086614222011446775,0.016066849401081367,0.00086614222011446775,0.018009418678912918,0.0010036231749384499,0.018495060998263209,0.0010379934136831963,0.021155116085460762,0.0,0.020437630276231026,0.0011754743683897433,0.020923272595653918,0.0012098446072629945,0.022073980195286676,0.0,0.023819692174318223,0.0,0.023351484192912574,0.0013816958007828355,0.022086834462943416,0.0014175748933154522,0.024000687432081245,0.0013726169700910304,0.024032224222219539,0.0013125426181359837,0.024808411150494761,0.0014848065170174351,0.02529405346993641,0.0015191767556808084,0.02577969578942171,0.0015535469945008905,0.02577969578942171,0.0015535469945008905,0.027722265067055385,0.0016910279490189315,0.029281137691474789,0.0015235168201885266,0.028564018916343154,0.0,0.029179192025118629,0.0017941386655146738,0.030150476664639107,0.0018628791427605102,0.031607403622417173,0.0019659898590055429,0.032517647625614647,0.0019224021209288339,0.033064330580027876,0.0020691005752081445,0.033549972899803396,0.0021034708137972033,0.051033096398832647,0.0033407994073296468
TMAOR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSSA141,0.00015472271457052025,0.0,0.00016572481074306119,0.0,0.00025374158020926809,0.0,0.00026474367638551965,0.0,0.00026474367638551965,0.0,0.00027574577257649511,0.0,0.00031975415727868194,0.0,0.00034144864451257856,0.0,0.00044447306303608744,-4.8959891723895421e-30,0.00037476463819549068,-2.7111556568382168e-30,0.00037476463819549068,-2.7111556568382168e-30,0.00041877302292871182,0.0,0.00042977511909950876,0.0,0.00045792849364485858,0.0,0.00047378350385280228,0.0,0.00048478560001351793,0.0,0.00051384652450792915,0.0,0.00055035091550328669,0.0,0.00053979608094220156,0.0,0.00050600070131185944,0.0,0.0005619700070343107,-2.0977228954265773e-30,0.00055201020009293562,0.0,0.00057280236946127697,0.0,0.00058380446564762739,0.0,0.00059480656181350037,0.0,0.00059480656181350037,0.0,0.00063881494658601023,0.0,0.00068230761094401115,-4.7109787183667299e-29,0.00066284477024933382,0.0,0.00067182123509646407,0.0,0.00069382542747503,-8.9363149419567744e-32,0.00072683171600348073,0.0,0.00074291164746784536,0.0,0.00075983800455986289,-4.7331654313260708e-30,0.00077084010073545325,1.8615858286514735e-30,0.0011669155633129886,0.0
PSSA140,0.00015472271456812349,0.0,0.00016572481074593077,0.0,0.0002537415802026396,0.0,0.0002647436763847406,-2.2197103240152394e-30,0.0002647436763847406,-2.2197103240152394e-30,0.00027574577256340315,0.0,0.00031975415728801242,0.0,0.00034144864452797304,0.0,0.0004444730630560907,0.0,0.00037476463820168484,0.0,0.00037476463820168484,0.0,0.00041877302292516811,0.0,0.00042977511907170895,0.0,0.00045792849364718164,0.0,0.00047378350386065765,0.0,0.00048478560003875566,0.0,0.00051384652452243795,0.0,0.0005503509155171802,0.0,0.00053979608092339878,0.0,0.00050600070132613003,9.7837241174871581e-30,0.00056197000706970188,0.0,0.00055201020008669311,0.0,0.00057280236946289211,0.0,0.00058380446564537246,0.0,0.00059480656183483064,0.0,0.00059480656183483064,0.0,0.00063881494659398432,0.0,0.00068230761095568041,0.0,0.0006628447702292621,0.0,0.00067182123509190749,-6.3134390989444075e-33,0.00069382542747523145,0.0,0.00072683171601815129,0.0,0.00074291164746524913,0.0,0.00075983800456793532,0.0,0.00077084010071820912,0.0,0.0011669155633014803,0.0
N2Otex_reverse,0.0046460330133425327,0.0,0.0049764053327849746,0.0,0.0076193838881718082,0.0,0.007949756207419903,0.0,0.007949756207419903,0.0,0.0082801285268687165,0.0,0.0096016178044058386,0.0,0.010372850400636879,0.0,0.018401184809477521,0.0,0.01125347940116502,0.0,0.01125347940116502,0.0,0.012574968678912281,0.0,0.012905340998278331,0.0,0.01706988713690152,0.0,0.014226830276202005,0.0,0.014557202595653195,0.0,0.01750663159076658,0.0,0.018957832600048286,0.0,0.016209064192884454,0.0,0.01494441446290086,0.0,0.016702997432085788,0.0,0.016734534222228675,0.0,0.01720018115049957,0.0,0.017530553469936823,0.0,0.017860925789393415,0.0,0.017860925789393415,0.0,0.019182415067059193,0.0,0.020741287691476217,0.0,0.022582967171914121,0.0,0.020173532025121756,0.0,0.020834276664632646,0.0,0.021825393622415576,0.0,0.022425097625563554,0.0,0.022816510580029471,0.0,0.023146882899806199,0.0,0.035040286398847036,0.0
2AGPEAT120,0.00034068069758276336,0.0,0.00036490598224955156,0.0,0.00055870825942735979,0.0,0.00058293354408307156,0.0,0.00058293354408307156,0.0,0.00060715882873396058,0.0,0.00070405996729967953,0.0,0.00074102931873992837,0.0,0.0011085051089780773,0.0,0.00082518639054774583,0.0,0.00082518639054774583,0.0,0.00092208752918461771,0.0,0.0009463128137879804,0.0,0.0012450205590181726,0.0,0.0010432139524658714,0.0,0.0010674392370846463,0.0,0.0012044562534101791,0.0,0.0012875984569321439,0.0,0.0011885656603253839,0.0,0.0011397074900026773,0.0,0.0012271589950122765,0.0,0.0012407439645619463,0.0,0.0012612415142492191,0.0,0.0012854667988906193,0.0,0.0013096920835671798,0.0,0.0013096920835671798,0.0,0.0014065932222287188,0.0,0.0014909569860231953,0.0,0.0015537081414440258,0.0,0.0014792690760403412,0.0,0.0015277196454214113,0.0,0.0016003954993289238,0.0,0.0016703983333703064,0.0,0.0016730713532707299,0.0,0.0016972966379532239,0.0,0.0025694068854017699,0.0
34dhpactex_reverse,0.0046460330133405968,0.0,0.0049764053327763357,0.0,0.0076193838881715107,0.0,0.0079497562074168256,0.0,0.0079497562074168256,0.0,0.0082801285268688605,0.0,0.0096016178044068673,0.0,0.010372850400633864,0.0,0.018401184809469673,0.0,0.011253479401148465,0.0,0.011253479401148465,0.0,0.012574968678909341,0.0,0.012905340998260772,0.0,0.017069887136903789,0.0,0.014226830276233986,0.0,0.014557202595649908,0.0,0.017506631590757427,0.0,0.018957832600048286,0.0,0.016209064192915269,0.0,0.014944414462927887,0.0,0.01670299743208661,0.0,0.016734534222226382,0.0,0.01720018115049371,0.0,0.01753055346993615,0.0,0.017860925789419391,0.0,0.017860925789419391,0.0,0.019182415067054814,0.0,0.020741287691486875,0.0,0.022582967171916272,0.0,0.020173532025128348,0.0,0.020834276664628785,0.0,0.021825393622423701,0.0,0.022425097625595809,0.0,0.022816510580021061,0.0,0.023146882899801987,0.0,0.035040286398828856,0.0
PA180abcpp,0.0005174836631630914,0.0,0.00055428113699052223,0.0,0.00084866092733077304,0.0,0.00088545840112581734,0.0,0.00088545840112581734,0.0,0.0009222558748729668,0.0,0.0010694457700137234,0.0,0.0011215806829820629,0.0,0.0016429629294014347,0.0,0.0012534331389847805,0.0,0.0012534331389847805,0.0,0.0014006230342138866,0.0,0.0014374205079797267,0.0,0.0018897471558500056,0.0,0.0015846104031942282,0.0,0.001621407876980874,0.0,0.0018139401407459782,0.0,0.0019359437961729881,0.0,0.001805395246042006,0.0,0.0017408855581847185,0.0,0.0018645206436024781,0.0,0.0018875752383023254,0.0,0.0019157876672601234,0.0,0.0019525851411149732,0.0,0.0019893826148532517,0.0,0.0019893826148532517,0.0,0.0021365725100778265,0.0,0.0022585275364798317,0.0,0.0023399218997910698,0.0,0.0022469649315001441,0.0,0.0023205598790804289,0.0,0.0024309523003707922,0.0,0.0025428884622064607,0.0,0.0025413447218501691,0.0,0.0025781421955587938,0.0,0.0039028512523461953,0.0
2AGPA140tipp,0.00023343233855532613,-2.5366423297524283e-30,0.000250031356034431,0.0,0.00038282349571732788,4.4604537512008382e-31,0.00039942251316027878,0.0,0.00039942251316027878,0.0,0.00041602153063222748,0.0,0.00048241760046533383,0.0,0.00050813220650336173,0.0,0.0007635346394365796,8.3796013168705111e-30,0.00056541268777934829,0.0,0.00056541268777934829,0.0,0.00063180875762804502,0.0,0.00064840777508392482,0.0,0.00085321369450506545,-7.8886090522101181e-31,0.00071480384496015628,0.0,0.00073140286239892639,0.0,0.00082678216187684632,-1.0242865816229075e-29,0.00088416584686158944,0.0,0.00081439794969905552,0.0,0.00078000532183412571,1.5037661005775538e-30,0.00084079409120798427,0.0,0.0008498731869713257,0.0,0.00086419500204754649,0.0,0.00088079401952995899,1.0147339690987468e-29,0.00089739303696886267,1.5715588346199845e-31,0.00089739303696886267,1.5715588346199845e-31,0.0009637891068603481,0.0,0.0010221844838745285,-3.1616065967060864e-30,0.001066521239323276,0.0,0.0010135861592501653,0.0,0.0010467841941564937,0.0,0.001096581246546599,0.0,0.0011440160336345945,-1.013193225143237e-29,0.0011463782988944727,-8.5528470722950261e-50,0.0011629773163543428,0.0,0.0017605419450015586,0.0
MALt2_2pp,0.0017470394409325881,0.0,0.0018712687503369863,0.0,0.0028651032246775369,0.0,0.0029893325339410298,0.0,0.0029893325339410298,0.0,0.003113561843124744,0.0,0.0036104790804643125,0.0,0.0037726676419316168,0.0,0.0054121131793757439,0.0,0.0042316256267139665,0.0,0.0042316256267139665,0.0,0.0047285428640528012,0.0,0.0048527721728224629,0.0,0.0063749947051390601,0.0,0.0053496894107620506,0.0,0.0054739187198706756,0.0,0.0060708480512150203,0.0,0.0064683711955323625,0.0,0.0060950652664565194,0.0,0.005911264064420065,0.0,0.0062964178797403304,0.0,0.0063826590597248116,0.0,0.006467753194088449,0.0,0.0065919825034402631,0.0,0.006716211812578976,0.0,0.006716211812578976,0.0,0.0072131290499521652,0.0,0.0076035346994665094,0.0,0.0078311902291165105,0.0,0.0075858169778586669,0.0,0.0078342755964468536,0.0,0.0082069635242752372,0.0,0.0086043540050239654,0.0,0.0085796514521329584,0.0,0.0087038807613412598,0.0,0.013176135895975131,0.0
