,galactose,acetate,pyruvate,glycerol,fructose,succinate,glucose,glycerol+aa,lb
b3963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3965,2.96986386663e-06,4.4475834396e-06,5.1755400982e-06,4.89068074252e-06,5.25304226957e-06,4.07294430811e-06,6.40968566264e-06,4.85543017708e-06,6.92751064035e-06
b3966,4.01137661264e-05,6.52124694932e-05,6.72737420699e-05,6.55824761712e-05,6.06834173524e-05,6.76079754713e-05,8.1959225706e-05,9.63027025618e-05,6.67553649484e-05
b3967,3.56474319526e-06,4.29343624464e-06,3.87258453515e-06,3.00007685697e-06,3.74140402692e-06,3.17384717481e-06,3.67647510215e-06,3.45891871175e-06,6.75388887618e-06
b3972,1.73229362193e-06,1.46658908281e-06,3.16249936765e-06,2.75598696199e-06,2.25985471166e-06,1.77030132919e-06,3.70402940568e-06,1.7902820176e-06,3.92209244014e-06
b3973,1.08463080482e-06,6.62087280562e-07,1.54092509489e-06,1.11392597215e-06,1.38850094763e-06,1.33818252246e-06,1.16749642165e-06,9.5943160191e-07,1.55281746487e-06
b3974,1.47619727882e-05,1.1540131274e-05,2.10450247275e-05,1.71118012245e-05,1.34137130022e-05,1.92017943053e-05,1.76983553988e-05,1.99853774302e-05,2.16522130173e-05
b3980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3981,2.28482694009e-06,2.44346887729e-06,3.62078746339e-06,4.96879963335e-06,4.51165058432e-06,3.46966453357e-06,3.67320588819e-06,4.31638938734e-06,4.65259729186e-06
b3982,0.000112571653436,0.000115681681732,0.000131725146054,0.000115990080244,0.000128217468394,0.00012904780475,0.000143106936536,0.000134451802607,0.000167093965728
b3983,0.000142732939469,0.00014400296014,0.000179322067006,0.000226984007617,0.000250055931028,0.000219627654213,0.000293613875189,0.000380637288065,0.000480850757804
b3984,0.000704469959203,0.000631505008273,0.000755038975687,0.000966824286425,0.00109571530031,0.000897257669685,0.00124885223185,0.00153895198851,0.0022299593515
b3985,0.000639600861729,0.000574234796002,0.000697480630101,0.000954045662227,0.000989439929155,0.000829557080309,0.00108104910256,0.0013559497004,0.00181329697126
b3986,0.000670547520483,0.000653591800071,0.000797977039556,0.000954055462081,0.00101841060343,0.000848300296655,0.00134427438082,0.00160294671501,0.00210008065755
b3987,0.000967351933262,0.000877033557641,0.00112618708385,0.00107633602258,0.00134937023256,0.00113260884069,0.00105621729406,0.00102882772547,0.0015704643827
b3988,0.000797783508381,0.000740026650218,0.000852549236927,0.000841257236359,0.00119141935727,0.000836475390681,0.00076386371697,0.000917962271805,0.00130389136466
b3989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3995,1.92198119817e-05,1.13721574803e-05,1.62482199496e-05,1.36869207682e-05,9.26258942652e-06,1.60137440387e-05,7.72071659337e-06,6.98670341978e-06,7.92200491187e-06
b3996,6.90325080117e-06,4.98653445415e-06,4.6342228366e-06,6.17611170196e-06,5.97477759985e-06,4.93755193295e-06,7.70960692025e-06,5.7335570141e-06,4.63645853314e-06
b3997,8.52541151442e-07,3.67515096311e-07,9.60622636788e-07,8.71527807779e-07,8.03997292109e-07,6.85113585595e-07,2.18080565246e-06,1.12980333865e-06,4.43791512288e-07
b3998,8.12888859852e-07,7.443742557e-07,3.06407978612e-07,4.99901283803e-07,2.19783198991e-07,4.12397506172e-07,3.56719403502e-07,4.18487396257e-07,2.05184172641e-07
b3999,3.49135115001e-06,2.94707931685e-06,3.89287558255e-06,4.37691448207e-06,2.986520298e-06,2.71765328042e-06,3.99696330209e-06,4.4864103515e-06,4.36766432761e-06
b4000,0.0019920147753,0.00154267945894,0.00241090680436,0.00246719073243,0.0019233409021,0.00225530806868,0.00224579845236,0.00229946946245,0.00311626554169
b4001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4002,6.92157231611e-10,6.650728182e-10,4.28306894921e-09,5.79419500704e-10,8.26847287492e-09,8.89341559221e-10,5.60159922934e-08,3.45473204128e-08,9.44899493456e-09
b4003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4005,8.36496541124e-05,8.0562349271e-05,0.00019246527565,0.000132399240722,0.000147179086241,0.000119623315738,0.000172170043634,0.000128696269961,2.28073292701e-05
b4006,0.000178363125964,0.000142706238646,0.000298189500137,0.000259662959711,0.000274286388134,0.000244266868315,0.000277117932561,0.000203950372908,5.99420587023e-05
b4011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4013,6.79655593189e-05,3.84751353163e-05,5.81054193364e-05,6.24495051095e-05,7.6658905485e-05,7.73908483047e-05,0.00017010675641,1.6942917063e-05,1.55096395825e-05
b4014,0.00223808215338,0.00268351128872,0.000570234587331,0.000954498621303,0.000496090224928,0.00105894950544,0.000469102139321,0.000264911469995,0.00017119907647
b4015,0.0212060795042,0.0252370881097,0.00466043531006,0.00678509442432,0.00269203544035,0.0112651580595,0.00237219844974,0.00160385558174,0.000851913027786
b4016,4.04628663432e-06,6.99091099626e-06,1.18549261894e-06,2.08395439262e-06,3.42960547186e-07,1.21871345372e-06,3.71845871653e-07,5.13211819221e-07,4.20066443896e-07
b4017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4018,3.14870271264e-07,5.72566342734e-08,6.54261149545e-07,4.35339698607e-07,1.94137973703e-07,2.27372187548e-07,3.45665852239e-07,1.96144404023e-07,4.72664496485e-07
b4019,7.1229817947e-05,5.28515962225e-05,8.36505418368e-05,8.19855721599e-05,0.000113657637885,9.08284135111e-05,0.000101491422608,4.62311214501e-05,4.31371198324e-05
b4020,2.57263062154e-08,9.36743671623e-08,1.48421830637e-07,4.09184696206e-07,1.19290649624e-07,1.76294997631e-07,3.19256976112e-07,3.28145629093e-07,3.51551820819e-07
b4021,6.46270808172e-06,1.64174253368e-05,9.94093622863e-06,9.14869441642e-06,4.10008133e-06,1.02676493222e-05,6.07912583253e-06,1.49265449128e-05,2.14281656908e-05
b4022,1.21272323215e-07,1.34290129066e-07,2.77817145316e-07,2.79178994067e-07,4.80327735343e-07,1.72923120545e-07,9.24139054219e-07,5.82857042699e-07,4.21316005374e-07
b4023,2.87792274679e-06,2.43188606166e-06,2.43512120287e-06,2.46357273782e-06,2.8738517004e-06,2.30332958523e-06,3.57843926648e-06,2.5871828507e-06,1.99573852069e-06
b4024,0.000112849951216,0.000139902307821,0.000210212240048,0.000169509498466,0.000269286732971,0.000104469447801,0.000319900521583,3.02490499324e-05,2.18133670449e-05
b4025,0.000484824235822,0.000392861251866,0.000318492150308,0.000527087063608,0.00048453326203,0.000378053500188,0.000501600708367,0.000591538769947,0.000419260770706
b4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4031,1.09855133262e-08,6.91981199327e-08,9.49538947415e-08,1.02180069238e-09,9.11335752663e-10,9.41007149262e-09,8.16864891542e-08,4.22593288963e-08,1.0752487286e-07
b4032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4033,2.15492755709e-07,1.62155758814e-07,4.4984502199e-07,2.162549266e-07,4.1095191267e-07,2.65763329219e-07,7.87939954801e-08,1.99999701723e-07,3.7315886832e-07
b4034,0.00055160949288,0.000347081672771,0.000440154313483,0.000507617467218,0.000371582308612,0.000515128776373,0.000164639465418,0.000430091175275,0.000430545844426
b4035,1.19044977557e-05,8.4236317828e-06,1.31059980411e-05,1.02100551312e-05,7.89446591463e-06,1.11166562211e-05,6.33825232109e-06,1.34750001022e-05,1.91195428573e-05
b4036,0.000131723896078,0.000112684808202,0.000121195835244,0.000158925039843,0.000101198044142,0.000147887336387,7.98373208489e-05,0.000241004223346,0.000151318359885
b4037,4.09260043798e-05,2.32918422258e-05,3.71417385343e-05,4.65212787976e-05,2.6122872514e-05,3.62436262847e-05,1.3581915823e-05,4.60046320152e-05,3.40730122495e-05
b4039,3.02267473421e-06,4.92432768625e-06,4.15357406942e-06,5.06391136469e-06,3.14323247344e-06,4.01489307784e-06,5.13713949349e-06,7.59434901377e-06,6.4439419457e-06
b4040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4041,3.7092336215e-05,3.24560678432e-05,5.12270068905e-05,3.30294479547e-05,3.98841207757e-05,3.11455263951e-05,3.11616423176e-05,2.63412297419e-05,3.97062415484e-05
b4042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4043,2.6038793763e-05,2.3448254164e-05,1.99109365427e-05,2.66958068533e-05,2.51495580523e-05,2.77723238878e-05,2.21771291192e-05,2.21647329235e-05,2.69432367135e-05
b4044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4045,1.42165711464e-05,9.04497952695e-06,6.59674605438e-06,6.85991545205e-06,5.57511428693e-06,5.27505943052e-06,6.69809785715e-06,1.40720898117e-05,1.68879964155e-05
b4046,5.96798184243e-06,3.79797401729e-06,5.32530213996e-06,3.76244875012e-06,2.97436826868e-06,3.22281017802e-06,2.39420286481e-06,3.29618488872e-06,2.93393989693e-06
b4047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4049,6.66373005285e-06,5.51928399896e-06,8.9143085309e-06,7.90486185179e-06,6.45060602386e-06,7.65053627359e-06,1.34967710666e-05,1.10896183985e-05,1.96733502158e-05
b4050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4051,0.00016700835576,0.000124928292495,7.92203692279e-05,8.37673605926e-05,5.34025491783e-05,6.98052165722e-05,5.43041792145e-05,4.20436586173e-05,2.7991436145e-05
b4052,1.29212830253e-05,1.85318051882e-05,1.37613095676e-05,1.2805862787e-05,1.45849646293e-05,1.31874618551e-05,1.92475280533e-05,1.5948378034e-05,1.96908806221e-05
b4053,7.28340582358e-07,1.45707264148e-06,1.03552379473e-06,5.46275697717e-07,8.1802183844e-07,7.12470134156e-07,1.01006136858e-06,6.72328528535e-07,6.68665334911e-07
b4054,0.000118406400418,0.000149163426544,0.000150657451662,0.000114229700564,0.000155877602003,0.000150524637004,0.000136515102061,6.91624225201e-05,4.57156268789e-05
b4055,4.14920287751e-06,5.04451828426e-06,5.00927004827e-06,4.13612027998e-06,1.61395304692e-06,4.13812204468e-06,3.90034538334e-06,1.17915709394e-05,5.14131358989e-05
b4056,5.42725781418e-06,5.27585564838e-06,2.66402109714e-06,3.5618063862e-06,0.0,3.29135093682e-06,5.54344197484e-06,0.0,4.90345195526e-06
b4057,2.59631082064e-05,1.63413765573e-05,1.39417781569e-05,1.23935554688e-05,1.00780799493e-05,1.29702456127e-05,9.95153058691e-06,9.23004275556e-06,9.3882865088e-06
b4058,3.32421785242e-05,2.38242467775e-05,2.21629123313e-05,2.32762275392e-05,2.20117927046e-05,2.27337228481e-05,2.34111590395e-05,1.78973826565e-05,2.77814364772e-05
b4059,0.000108750232059,8.64802204833e-05,0.000129281627803,0.000117799241786,0.000130232433469,0.000111720727347,0.000121428361631,0.000164179614135,0.000183226603236
b4060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4063,5.59956290407e-07,3.75205688497e-10,6.52407651158e-08,1.20946985193e-08,5.83089921312e-10,5.46884105268e-07,2.43091009448e-08,4.50638685923e-10,9.07228113467e-08
b4064,7.93308487116e-06,8.00869322571e-06,6.54912688688e-06,4.75287352592e-06,8.18824255113e-06,7.49347808649e-06,6.5782454637e-06,6.0597934601e-06,6.24270819571e-06
b4065,6.03877555361e-05,3.50709408316e-05,2.23040378778e-05,3.49286769704e-05,2.26334294884e-05,1.96127962938e-05,5.95695886552e-06,3.20326369284e-05,2.12425533845e-05
b4066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4067,9.14004868219e-05,4.34865233658e-05,3.20434948639e-05,2.79645675197e-05,8.82367419304e-06,7.29250609938e-05,4.24268530284e-06,1.75873352602e-05,7.85040970297e-06
b4068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4069,0.00162053135282,0.00103944805759,0.000795992358228,0.000545064430844,0.000305090828894,0.00129042092206,0.000127069401876,0.000385212435089,0.000198354731547
b4070,7.45892144317e-08,1.40991159425e-08,4.32372888902e-09,1.94485911201e-08,4.29086270659e-08,5.34181621464e-08,9.51524843535e-10,1.41113867135e-09,5.6692249419e-09
b4071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4077,6.12052605891e-08,7.84136961751e-08,1.22449177132e-07,5.21351030191e-08,5.13091041828e-08,3.12727001269e-08,5.49811377832e-07,1.55394243856e-06,3.69509271265e-07
b4078,9.99308647556e-07,1.43591838876e-06,1.39575437421e-06,1.40204517356e-06,0.0,1.23361387911e-06,5.67092979514e-06,0.0,1.2846350595e-06
b4079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4088,2.92239579652e-06,1.38602032523e-06,3.0881540861e-06,2.48027273548e-06,8.94029326669e-07,1.51738039109e-06,1.10148939218e-06,8.62256822072e-06,6.67003347674e-06
b4089,3.04472113602e-06,1.81751295668e-06,1.48125535894e-06,1.34348688559e-06,1.5228385337e-06,2.10059871047e-06,3.32574645173e-06,1.81852786127e-06,1.52104314489e-06
b4090,1.1213530458e-06,7.19488195746e-07,1.03527529241e-06,1.22424244451e-06,3.86643406557e-07,8.87181770085e-07,9.83101427544e-07,1.43093696585e-06,1.40193529181e-06
b4092,1.08236144845e-06,4.58164116658e-07,1.10422426201e-07,4.54360852311e-07,0.0,5.40423769674e-07,2.5193791922e-06,0.0,2.09378365443e-07
b4093,6.05161016672e-06,8.45684798742e-06,4.86635628711e-06,7.34307364617e-06,0.0,5.53503594186e-06,9.9952543939e-06,0.0,6.1426724258e-06
b4094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4107,3.69129080051e-06,1.63066603283e-06,9.17574255332e-07,1.00207261873e-06,4.04671157544e-07,6.28599086376e-07,7.76205682297e-07,6.00850993881e-07,6.9727543174e-07
b4108,3.06385516714e-06,2.37677922978e-06,2.83865225538e-06,3.14672597588e-06,2.04325637042e-06,2.468201063e-06,1.9749464321e-06,3.13780836852e-06,7.42229774444e-06
b4109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4111,1.29887222722e-05,6.42202329782e-06,5.10901231624e-06,9.65838800502e-06,2.10419008621e-05,1.21924941166e-05,2.60824137232e-05,9.09377467258e-06,2.63580622839e-05
b4112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4113,2.55158353891e-06,6.59894003487e-07,1.35779352054e-06,2.03913304196e-06,7.30197839229e-07,1.02374948317e-06,5.95624623742e-07,3.479380016e-07,6.20379124964e-07
b4114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4119,1.48906866851e-05,2.52468175105e-06,1.4652020466e-06,1.22335765869e-06,3.88387807637e-07,1.94242636712e-06,1.07617178166e-06,4.51909797955e-07,8.25326349542e-07
b4120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4122,2.02545472542e-07,2.45904722202e-07,2.85512477457e-07,5.35015115292e-07,0.0,1.51459286261e-06,1.6325891768e-06,0.0,1.83937332999e-06
b4123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4124,7.26032279375e-07,2.50181797739e-07,3.02647807437e-07,2.41538971575e-07,1.41125484594e-07,4.22470827949e-07,4.04249942344e-08,6.53687251447e-08,1.75723329896e-07
b4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4126,4.06869623347e-08,7.48040001772e-07,4.62755988893e-07,7.14117540925e-07,0.0,5.53463265189e-07,1.57927942747e-06,0.0,3.00359096313e-07
b4127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4129,3.30324955743e-05,3.38375275527e-05,3.19219991104e-05,4.34259062316e-05,4.07435184041e-05,3.34788348574e-05,5.05306324973e-05,5.28646975345e-05,0.00016086883278
b4130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4135,2.37572544387e-05,2.68782110903e-05,2.32902208524e-05,2.249196389e-05,1.08601159386e-05,1.17449126697e-05,2.02054671978e-05,1.26729230375e-05,8.31434601105e-06
b4136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4137,2.0350143284e-06,1.66428804925e-06,1.37850208453e-06,1.39800457744e-06,3.75653859082e-07,9.05015615551e-07,2.57594760669e-07,7.66795032828e-07,2.93471759104e-07
b4138,1.4287014026e-05,1.69950405502e-05,2.56756736539e-05,2.21017316469e-05,2.22540785498e-05,1.33882952848e-05,1.61362863641e-05,3.0284092389e-05,4.22446039601e-05
b4139,3.79197879798e-05,8.93814703336e-05,5.80456883296e-05,4.45619922882e-05,1.95758517604e-05,8.02039832119e-05,1.02191257932e-05,0.000205523913261,0.000342548121156
b4140,8.05662928055e-10,7.74136987392e-10,1.61314665433e-07,1.85470319896e-07,9.02288042738e-10,2.7915439776e-07,1.59870191234e-08,3.4982704724e-07,8.68260496162e-07
b4141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4142,0.000229763879059,0.00027759196068,0.000286912305108,0.000367122264479,0.000264451207326,0.000411074370486,0.000272388877011,0.000518796313813,0.000520690935747
b4143,0.00204051711252,0.0024507873775,0.00264467378312,0.00288016401648,0.00242732340385,0.00297860776514,0.00230979232821,0.00431734785512,0.00443050613504
b4144,3.61103670385e-05,2.84637595162e-05,2.92940889857e-05,2.75005988995e-05,1.77381689605e-05,2.30812604756e-05,1.74240146843e-05,3.55809443573e-05,2.39655883528e-05
b4145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4146,1.35520987248e-06,1.3657629249e-06,1.77438969697e-06,2.42700821855e-06,1.58098280098e-06,1.51606854592e-06,3.63748514725e-06,2.84285199778e-06,4.05656600975e-06
b4147,0.000457518386528,0.000361816602783,0.000513138728687,0.000571812548113,0.000552104453095,0.000606646838982,0.000654539826645,0.000674876094393,0.000941275901171
b4148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4149,3.49897102504e-06,3.58442552597e-06,1.91075548721e-06,2.6785733143e-06,1.70594490528e-06,2.46325578349e-06,1.74214998e-06,4.50118893937e-06,4.5256936279e-06
b4150,5.23241402622e-07,7.6278715019e-07,9.15890077594e-07,8.85537832737e-07,3.66644260051e-07,7.36738593796e-07,1.43503582323e-06,2.01409116697e-06,1.81275090131e-06
b4151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4153,7.39665828052e-06,8.18247552289e-06,1.14766147224e-05,7.92068906535e-06,7.82151225806e-06,1.46513324796e-05,7.91747794862e-06,9.27837557988e-06,1.8846796312e-05
b4154,9.64212350878e-06,1.52012955422e-05,8.53027656265e-06,7.69941840274e-06,7.33808600316e-06,2.8506876654e-05,4.27234808789e-06,2.10033260621e-05,3.15742025992e-05
b4155,6.97948526662e-07,9.34362255065e-07,7.12250999004e-07,1.62241715718e-06,0.0,1.2144608498e-06,2.32186257347e-06,0.0,1.12336367809e-05
b4156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4159,4.76179916074e-06,4.20389758643e-06,6.26798417945e-06,3.56560785758e-06,2.78815169262e-06,2.36707081655e-06,3.14098572507e-06,2.3274572892e-06,3.41565493499e-06
b4160,8.7914522943e-05,7.11100943195e-05,0.000109106360058,0.000100697817313,0.000101590633654,9.24033869427e-05,0.000103152406131,8.25212586179e-05,7.9338150026e-05
b4161,1.92803102102e-05,1.68383419303e-05,2.44726954165e-05,2.44456283991e-05,1.87745905327e-05,1.85509562221e-05,2.60018541612e-05,1.94027880848e-05,1.80206194677e-05
b4162,2.20299144478e-05,1.71666492198e-05,1.60057383424e-05,1.63011992653e-05,1.96519063767e-05,2.02338830338e-05,1.87897660396e-05,1.44544140412e-05,1.53009418227e-05
b4166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4167,1.48052076023e-05,8.44848053339e-06,6.42840172915e-06,6.73646014535e-06,5.33927508484e-06,7.49961442039e-06,4.65176181464e-06,4.17454420383e-06,5.50448866012e-06
b4168,2.94617349126e-05,2.40527992237e-05,2.63908549017e-05,2.85341808749e-05,2.57688543557e-05,2.31993195857e-05,2.72999173038e-05,1.94528043406e-05,1.83079114177e-05
b4169,5.65959066293e-07,6.16251232105e-07,9.89025486783e-07,7.91151609541e-07,8.88349176443e-07,5.25973840589e-07,1.30083024557e-06,6.27925470711e-07,6.36016945331e-07
b4170,1.05321334616e-06,1.55292317072e-06,2.26676257195e-06,1.99249026656e-06,1.35215568851e-06,1.44135415689e-06,9.68810988133e-07,3.82842403225e-07,8.64438222309e-07
b4171,2.91018814395e-06,4.59914560861e-06,5.91664163904e-06,4.32564017183e-06,4.16440230654e-06,2.54344458835e-06,4.99085824749e-06,3.61694588826e-06,3.79218430962e-06
b4172,3.10423558663e-05,2.64807347977e-05,3.21611081947e-05,3.55328398612e-05,2.89531788223e-05,3.54205209157e-05,2.99458604154e-05,2.66373347637e-05,2.9775414488e-05
b4173,2.16673683523e-05,1.80366717339e-05,2.5856037848e-05,2.75357077292e-05,2.81704494831e-05,2.15074309802e-05,2.04769161964e-05,1.57382290217e-05,2.47574715989e-05
b4174,9.31908189488e-05,9.76263589384e-05,0.000128870620134,0.00013095468605,0.000116975502953,9.74048244959e-05,0.000108890288376,0.00010008651584,0.000125342542695
b4175,7.36393032609e-05,5.97282490331e-05,9.02710306413e-05,0.000101220092626,8.95170038156e-05,7.6839008074e-05,8.60841511318e-05,7.28700341226e-05,9.39674057887e-05
b4176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4177,0.000514884064618,0.000620023471623,0.000585123829769,0.000582327721076,0.00054150710996,0.000519242985019,0.000575696518364,0.000305927506504,0.000731408030378
b4178,9.86662141652e-07,1.18856380812e-06,7.88723301325e-07,1.51430185017e-06,0.0,1.45767234537e-06,2.409572827e-05,0.0,2.48470333021e-06
b4179,4.99125361072e-05,4.79312242493e-05,5.59695636138e-05,5.50485748845e-05,6.95568365605e-05,5.06267322137e-05,4.08983633205e-05,2.9031847643e-05,4.74545550022e-05
b4180,1.22658099115e-05,1.24662093556e-05,1.78784824744e-05,2.05298650974e-05,1.44576383744e-05,1.00576908523e-05,2.21651859616e-05,1.93212980324e-05,2.31259729041e-05
b4181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4187,2.22665086161e-06,2.23363876165e-06,3.19523019055e-07,5.39329060761e-07,3.28579027874e-07,1.00329547302e-06,3.19918085685e-07,1.04601390947e-06,7.05009953253e-07
b4188,7.49826526603e-08,8.01023141411e-08,3.31423324759e-07,6.44762945264e-09,0.0,2.65649389678e-07,7.84452680299e-08,0.0,6.08586200824e-07
b4189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4190,4.36135872752e-06,5.65258190031e-06,4.96270736654e-06,7.49180414534e-06,5.30113585678e-06,4.971325263e-06,7.76929812323e-06,9.12256253603e-06,1.17001115778e-05
b4191,5.70025427901e-07,1.02659773387e-06,2.00116507906e-06,1.56254213905e-06,5.49939755846e-07,1.09875917513e-06,1.51999404325e-06,1.37369529973e-06,1.76707692203e-06
